,Date,Price,Signal,,,,,,,
CBIO,12/21/2015,2.0299,BUY,,739.49,,,,,
CBIO,11/30/2015,3.0652,SHORT,,555,,,,,
CBIO,11/23/2015,3.1992,BUY,,581.59,,,,,
CBIO,11/12/2015,3.513,SHORT,,536.04,,,,,
CBIO,11/10/2015,3.527,BUY,,540.34,,,,,
CBIO,10/27/2015,4.0134,SHORT,,483.87,,,,,
CBIO,10/22/2015,4.2654,BUY,,516.32,,,,,
CBIO,10/14/2015,5.4938,SHORT,,423.66,,,,,
CBIO,10/7/2015,4.976,BUY,,385.27,,,,,
CBIO,9/10/2015,10.8301,SELL,,386.04,,,,,
CBIO,8/26/2015,8.9,BUY,,317.88,,,,,
CBIO,7/30/2015,13.184,SHORT,,240.88,,,,,
CBIO,7/24/2015,12.9054,BUY,,236.74,,,,,
CBIO,7/21/2015,13.697,SHORT,,224.7,,,,,
CBIO,6/30/2015,14.074,BUY,,231.81,,,,,
CBIO,6/18/2015,14.5363,SELL,,232.27,,,,,
CBIO,6/10/2015,14.3622,BUY,,229.95,,,,,
CBIO,6/8/2015,14.2765,SELL,,230.41,,,,,
CBIO,5/15/2015,11.9222,BUY,,192.8,,,,,
CBIO,4/28/2015,12.3774,SHORT,,186.71,,,,,
CBIO,4/23/2015,12.1532,BUY,,184.06,,,,,
CBIO,4/20/2015,12.2651,SHORT,,183.13,,,,,
CBIO,4/15/2015,12.1352,BUY,,181.92,,,,,
CBIO,3/30/2015,15.7732,SELL,,182.28,,,,,
CBIO,3/24/2015,14.4739,BUY,,167.6,,,,,
CBIO,3/20/2015,13.8243,SELL,,167.94,,,,,
CBIO,2/27/2015,13.5384,BUY,,164.8,,,,,
CBIO,2/24/2015,13.4506,SELL,,165.13,,,,,
CBIO,2/17/2015,13.0968,BUY,,161.11,,,,,
CBIO,2/9/2015,13.0296,SHORT,,162.59,,,,,
CBIO,2/4/2015,13.1378,BUY,,164.6,,,,,
CBIO,1/28/2015,13.1487,SHORT,,165.12,,,,,
CBIO,1/16/2015,13.1902,BUY,,166.31,,,,,
CBIO,1/13/2015,13.4917,SELL,,166.64,,,,,
CBIO,12/31/2014,13.5956,BUY,,168.26,,,,,
CBIO,12/26/2014,13.7463,SELL,,168.6,,,,,
CBIO,12/17/2014,12.6446,BUY,,155.4,,,,,
CBIO,12/15/2014,12.5561,SELL,,155.71,,,,,
CBIO,12/12/2014,12.7797,BUY,,158.8,,,,,
CBIO,12/10/2014,12.5561,SELL,,159.12,,,,,
CBIO,12/4/2014,12.551,BUY,,159.37,,,,,
CBIO,11/25/2014,12.5516,SELL,,159.69,,,,,
CBIO,11/18/2014,12.6549,BUY,,161.33,,,,,
CBIO,11/11/2014,12.6031,SELL,,161.65,,,,,
CBIO,10/28/2014,12.2911,BUY,,157.96,,,,,
CBIO,10/14/2014,12.7173,SHORT,,153.45,,,,,
CBIO,10/6/2014,13.0084,BUY,,157.59,,,,,
CBIO,9/25/2014,13.1538,SHORT,,156.49,,,,,
CBIO,9/17/2014,13.1435,BUY,,156.99,,,,,
CBIO,8/25/2014,14.5259,SHORT,,143.92,,,,,
CBIO,8/15/2014,14.5155,BUY,,144.39,,,,,
CBIO,7/22/2014,20.4453,SHORT,,112.38,,,,,
CBIO,7/18/2014,20.3207,BUY,,112.14,,,,,
CBIO,7/15/2014,21.9069,SELL,,112.36,,,,,
CBIO,7/11/2014,22.8921,BUY,,117.65,,,,,
CBIO,7/7/2014,23.5959,SELL,,117.89,,,,,
CBIO,6/30/2014,22.2955,BUY,,111.62,,,,,
CBIO,6/17/2014,22.6075,SELL,,111.84,,,,,
CBIO,6/5/2014,20.1336,BUY,,99.8,,,,,
,,,,,,,,,,
CBLI,5/11/2016,2.0728,BUY,,934.93,,,,,
CBLI,5/3/2016,2.238,SHORT,,874.15,,,,,
CBLI,4/28/2016,2.383,BUY,,934.52,,,,,
CBLI,4/19/2016,2.337,SHORT,,957.11,,,,,
CBLI,4/14/2016,2.4225,BUY,,996.11,,,,,
CBLI,3/16/2016,3.4961,SELL,,998.11,,,,,
CBLI,3/2/2016,3.3536,BUY,,959.35,,,,,
CBLI,2/29/2016,3.4064,SHORT,,948.5,,,,,
CBLI,2/25/2016,3.4539,BUY,,965.58,,,,,
CBLI,2/23/2016,3.5161,SHORT,,952.6,,,,,
CBLI,2/9/2016,3.575,BUY,,972.44,,,,,
CBLI,1/27/2016,3.7551,SELL,,974.39,,,,,
CBLI,1/20/2016,3.4775,BUY,,904.17,,,,,
CBLI,1/13/2016,3.505,SHORT,,900.73,,,,,
CBLI,1/6/2016,3.6939,BUY,,953.08,,,,,
CBLI,12/23/2015,3.7222,SHORT,,949.68,,,,,
CBLI,12/21/2015,3.7741,BUY,,966.79,,,,,
CBLI,12/3/2015,4.0309,SELL,,968.73,,,,,
CBLI,11/13/2015,3.775,BUY,,909.05,,,,,
CBLI,11/5/2015,4.0558,SHORT,,853.6,,,,,
CBLI,10/28/2015,4.055,BUY,,856.86,,,,,
CBLI,10/13/2015,4.495,SHORT,,783.59,,,,,
CBLI,10/2/2015,4.3649,BUY,,763.96,,,,,
CBLI,9/23/2015,4.975,SELL,,765.49,,,,,
CBLI,8/28/2015,3.755,BUY,,578.93,,,,,
CBLI,8/26/2015,3.775,SHORT,,578.19,,,,,
CBLI,7/30/2015,4.0163,BUY,,617.62,,,,,
CBLI,7/23/2015,3.65,SELL,,618.86,,,,,
CBLI,7/21/2015,3.9,BUY,,662.57,,,,,
CBLI,7/15/2015,3.77,SELL,,663.9,,,,,
CBLI,7/7/2015,3.68,BUY,,649.35,,,,,
CBLI,6/17/2015,2.87,SELL,,650.65,,,,,
CBLI,5/20/2015,2.0099,BUY,,456.57,,,,,
CBLI,4/10/2015,3.6803,SELL,,457.48,,,,,
CBLI,4/7/2015,3.5748,BUY,,445.26,,,,,
CBLI,3/18/2015,3.756,SELL,,446.15,,,,,
CBLI,3/2/2015,3.4438,BUY,,409.89,,,,,
CBLI,2/24/2015,3.4438,SHORT,,411.53,,,,,
CBLI,2/11/2015,3.1693,BUY,,380.25,,,,,
CBLI,1/6/2015,6.05,SHORT,,258.63,,,,,
CBLI,12/30/2014,6.107,BUY,,262.11,,,,,
CBLI,12/23/2014,6.792,SHORT,,239.05,,,,,
CBLI,12/16/2014,7.014,BUY,,247.85,,,,,
CBLI,12/8/2014,7.588,SHORT,,231.34,,,,,
CBLI,12/3/2014,7.604,BUY,,232.76,,,,,
CBLI,11/21/2014,7.812,SHORT,,227.63,,,,,
CBLI,11/14/2014,7.912,BUY,,231.47,,,,,
CBLI,11/5/2014,9.79,SELL,,231.93,,,,,
CBLI,10/16/2014,7.646,BUY,,181.5,,,,,
CBLI,10/13/2014,8.09,SHORT,,172.75,,,,,
CBLI,10/8/2014,8.61,BUY,,184.59,,,,,
CBLI,9/29/2014,9.15,SELL,,184.96,,,,,
CBLI,9/24/2014,9.47,BUY,,191.81,,,,,
CBLI,9/9/2014,11.18,SELL,,192.19,,,,,
CBLI,9/3/2014,9.812,BUY,,169.01,,,,,
CBLI,8/29/2014,8.39,SELL,,169.35,,,,,
CBLI,8/26/2014,8.31,BUY,,168.07,,,,,
CBLI,8/19/2014,8.39,SHORT,,167.15,,,,,
CBLI,8/11/2014,8.008,BUY,,160.18,,,,,
CBLI,7/11/2014,9.99,SHORT,,134.2,,,,,
CBLI,7/1/2014,9.725,BUY,,131.16,,,,,
CBLI,6/24/2014,10.588,SHORT,,121.76,,,,,
CBLI,6/10/2014,9.804,BUY,,113.2,,,,,
CBLI,6/2/2014,11.384,SHORT,,99.8,,,,,
,,,,,,,,,,
CBMG,5/19/2016,14.87,SHORT,,"4,724.84",,,,,
CBMG,5/13/2016,15.2654,BUY,,"4,869.94",,,,,
CBMG,4/20/2016,19.98,SELL,,"4,879.70",,,,,
CBMG,4/13/2016,19.075,BUY,,"4,668.01",,,,,
CBMG,4/11/2016,18.37,SELL,,"4,677.36",,,,,
CBMG,3/29/2016,16.96,BUY,,"4,327.00",,,,,
CBMG,3/23/2016,16.51,SHORT,,"4,466.09",,,,,
CBMG,3/17/2016,15.95,BUY,,"4,331.92",,,,,
CBMG,3/8/2016,17.795,SELL,,"4,340.60",,,,,
CBMG,3/1/2016,17.57,BUY,,"4,294.31",,,,,
CBMG,2/12/2016,16.555,SELL,,"4,302.92",,,,,
CBMG,2/10/2016,16.275,BUY,,"4,238.62",,,,,
CBMG,2/5/2016,18.08,SELL,,"4,247.11",,,,,
CBMG,1/29/2016,12.7266,BUY,,"2,995.55",,,,,
CBMG,1/26/2016,13.8584,SHORT,,"2,780.49",,,,,
CBMG,1/22/2016,13.99,BUY,,"2,818.15",,,,,
CBMG,1/8/2016,20.18,SHORT,,"2,165.28",,,,,
CBMG,1/6/2016,21.21,BUY,,"2,284.93",,,,,
CBMG,1/4/2016,21.05,SHORT,,"2,311.67",,,,,
CBMG,12/15/2015,21.15,BUY,,"2,331.97",,,,,
CBMG,12/3/2015,22.6001,SELL,,"2,336.64",,,,,
CBMG,11/24/2015,21.97,BUY,,"2,276.05",,,,,
CBMG,11/17/2015,22.77,SELL,,"2,280.61",,,,,
CBMG,11/13/2015,23.475,BUY,,"2,355.93",,,,,
CBMG,11/10/2015,24.24,SELL,,"2,360.65",,,,,
CBMG,10/23/2015,18.715,BUY,,"1,826.24",,,,,
CBMG,10/20/2015,19.34,SELL,,"1,829.90",,,,,
CBMG,10/15/2015,18.837,BUY,,"1,785.88",,,,,
CBMG,10/13/2015,18.575,SHORT,,"1,818.70",,,,,
CBMG,10/5/2015,16.95,BUY,,"1,666.25",,,,,
CBMG,9/25/2015,19.6201,SHORT,,"1,472.54",,,,,
CBMG,9/23/2015,20.2,BUY,,"1,522.15",,,,,
CBMG,9/4/2015,23.265,SHORT,,"1,350.36",,,,,
CBMG,8/21/2015,22.49,BUY,,"1,310.61",,,,,
CBMG,8/4/2015,26.95,SHORT,,"1,129.02",,,,,
CBMG,7/29/2015,25.275,BUY,,"1,063.10",,,,,
CBMG,7/24/2015,27.54,SHORT,,986.25,,,,,
CBMG,7/22/2015,28.225,BUY,,"1,014.84",,,,,
CBMG,7/17/2015,29.56,SHORT,,974.88,,,,,
CBMG,7/15/2015,30.16,BUY,,998.66,,,,,
CBMG,7/2/2015,37.26,SELL,,"1,000.66",,,,,
CBMG,6/26/2015,37.69,BUY,,"1,014.24",,,,,
CBMG,6/17/2015,36.96,SELL,,"1,016.27",,,,,
CBMG,6/5/2015,37.54,BUY,,"1,034.29",,,,,
CBMG,6/3/2015,36.65,SELL,,"1,036.36",,,,,
CBMG,6/1/2015,36.96,BUY,,"1,047.22",,,,,
CBMG,5/28/2015,38.47,SELL,,"1,049.32",,,,,
CBMG,5/7/2015,26.43,BUY,,722.36,,,,,
CBMG,4/15/2015,30.535,SHORT,,639.31,,,,,
CBMG,4/13/2015,28.99,BUY,,609.4,,,,,
CBMG,3/13/2015,43.065,SELL,,610.62,,,,,
CBMG,2/18/2015,25.73,BUY,,365.56,,,,,
CBMG,2/13/2015,25.215,SELL,,366.29,,,,,
CBMG,1/30/2015,16.52,BUY,,240.46,,,,,
CBMG,1/27/2015,16.29,SELL,,240.94,,,,,
CBMG,1/22/2015,17.8,BUY,,263.8,,,,,
CBMG,1/14/2015,17,SELL,,264.33,,,,,
CBMG,1/2/2015,13.239,BUY,,206.26,,,,,
CBMG,12/16/2014,13.03,SHORT,,210.46,,,,,
CBMG,12/12/2014,14,BUY,,227.04,,,,,
CBMG,12/5/2014,15.2,SHORT,,211.27,,,,,
CBMG,11/28/2014,15.57,BUY,,217.28,,,,,
CBMG,11/7/2014,15.681,SHORT,,216.62,,,,,
CBMG,10/14/2014,15.91,BUY,,220.67,,,,,
CBMG,10/10/2014,16.27,SHORT,,216.76,,,,,
CBMG,9/29/2014,19.38,BUY,,259.23,,,,,
CBMG,9/18/2014,21.29,SHORT,,238.84,,,,,
CBMG,9/16/2014,20.535,BUY,,231.29,,,,,
CBMG,9/9/2014,22.295,SELL,,231.75,,,,,
CBMG,8/28/2014,19.0199,BUY,,198.1,,,,,
CBMG,8/18/2014,21.7,SELL,,198.5,,,,,
CBMG,8/8/2014,21.658,BUY,,198.51,,,,,
CBMG,7/30/2014,30.755,SELL,,198.91,,,,,
CBMG,7/11/2014,15.4,BUY,,99.8,,,,,
,,,,,,,,,,
CBMX,5/27/2016,3.378,BUY,,628.05,,,,,
CBMX,5/12/2016,3.215,SHORT,,664.25,,,,,
CBMX,5/9/2016,2.94,BUY,,609.87,,,,,
CBMX,4/21/2016,3.3401,SHORT,,546.82,,,,,
CBMX,4/14/2016,3.438,BUY,,565.11,,,,,
CBMX,4/7/2016,3.66,SHORT,,534.93,,,,,
CBMX,4/1/2016,3.779,BUY,,554.54,,,,,
CBMX,3/9/2016,5.7901,SELL,,555.65,,,,,
CBMX,3/3/2016,4.2599,BUY,,409.62,,,,,
CBMX,1/27/2016,6.894,SHORT,,297.57,,,,,
CBMX,1/22/2016,7.5135,BUY,,325.61,,,,,
CBMX,12/30/2015,11.8305,SELL,,326.26,,,,,
CBMX,12/23/2015,11.238,BUY,,310.54,,,,,
CBMX,12/18/2015,10.449,SHORT,,337.25,,,,,
CBMX,12/10/2015,10.6733,BUY,,345.87,,,,,
CBMX,12/4/2015,11.985,SHORT,,313,,,,,
CBMX,11/27/2015,12.4635,BUY,,326.8,,,,,
CBMX,11/6/2015,15.711,SHORT,,271.91,,,,,
CBMX,11/2/2015,16.224,BUY,,281.92,,,,,
CBMX,10/28/2015,16.776,SHORT,,274.03,,,,,
CBMX,10/16/2015,17.1315,BUY,,280.96,,,,,
CBMX,10/13/2015,17.2335,SHORT,,280.43,,,,,
CBMX,10/6/2015,17.4405,BUY,,284.94,,,,,
CBMX,9/29/2015,18.99,SELL,,285.51,,,,,
CBMX,9/14/2015,16.8255,BUY,,253.47,,,,,
CBMX,9/3/2015,16.7745,SHORT,,255.26,,,,,
CBMX,9/1/2015,16.5255,BUY,,252.48,,,,,
CBMX,8/18/2015,19.1835,SHORT,,222.64,,,,,
CBMX,8/11/2015,19.77,BUY,,230.37,,,,,
CBMX,8/7/2015,19.926,SHORT,,229.5,,,,,
CBMX,8/5/2015,21.924,BUY,,253.53,,,,,
CBMX,7/13/2015,24.36,SELL,,254.04,,,,,
CBMX,6/22/2015,22.23,BUY,,232.29,,,,,
CBMX,6/16/2015,22.92,SHORT,,226.41,,,,,
CBMX,6/4/2015,23.898,BUY,,237.02,,,,,
CBMX,5/22/2015,25.02,SHORT,,227.76,,,,,
CBMX,5/15/2015,26.055,BUY,,238.13,,,,,
CBMX,4/22/2015,27.525,SHORT,,226.96,,,,,
CBMX,4/9/2015,28.4025,BUY,,235.13,,,,,
CBMX,3/30/2015,28.9515,SHORT,,231.68,,,,,
CBMX,3/18/2015,29.9985,BUY,,241.02,,,,,
CBMX,3/9/2015,30.396,SELL,,241.5,,,,,
CBMX,2/20/2015,28.35,BUY,,225.7,,,,,
CBMX,2/11/2015,29.1,SELL,,226.15,,,,,
CBMX,1/29/2015,26.88,BUY,,209.32,,,,,
CBMX,1/27/2015,26.82,SELL,,209.74,,,,,
CBMX,1/20/2015,22.08,BUY,,173.02,,,,,
CBMX,1/14/2015,22.602,SELL,,173.37,,,,,
CBMX,12/24/2014,17.9535,BUY,,137.99,,,,,
CBMX,12/19/2014,17.8215,SHORT,,139.58,,,,,
CBMX,12/17/2014,17.8035,BUY,,140,,,,,
CBMX,12/11/2014,19.1505,SHORT,,131.32,,,,,
CBMX,12/4/2014,19.692,BUY,,135.57,,,,,
CBMX,11/24/2014,22.2015,SELL,,135.84,,,,,
CBMX,11/7/2014,20.925,BUY,,128.29,,,,,
CBMX,11/5/2014,20.9655,SELL,,128.55,,,,,
CBMX,10/31/2014,21.132,BUY,,129.83,,,,,
CBMX,10/29/2014,20.718,SELL,,130.09,,,,,
CBMX,10/8/2014,18.03,BUY,,113.44,,,,,
CBMX,8/29/2014,28.3515,SHORT,,83.5,,,,,
CBMX,8/27/2014,30.447,BUY,,90.03,,,,,
CBMX,7/28/2014,33.2535,SELL,,90.21,,,,,
CBMX,7/24/2014,34.05,BUY,,92.56,,,,,
CBMX,7/8/2014,32.925,SHORT,,96.22,,,,,
CBMX,7/2/2014,32.775,BUY,,96.17,,,,,
CBMX,6/20/2014,34.7625,SELL,,96.36,,,,,
CBMX,6/18/2014,34.635,BUY,,96.2,,,,,
CBMX,6/2/2014,33.555,SHORT,,99.8,,,,,
,,,,,,,,,,
CBNK,5/9/2016,17.82,BUY,,123.72,,,,,
CBNK,5/4/2016,17.8749,SELL,,123.97,,,,,
CBNK,4/26/2016,18.1349,BUY,,126.03,,,,,
CBNK,2/3/2016,17.98,QUIT,,126.28,,,,,
CBNK,1/26/2016,17.97,BUY,,126.46,,,,,
CBNK,1/12/2016,17.93,SELL,,126.71,,,,,
CBNK,12/18/2015,17.0664,BUY,,120.85,,,,,
CBNK,12/2/2015,17.27,SELL,,121.09,,,,,
CBNK,11/25/2015,17.16,BUY,,120.56,,,,,
CBNK,11/11/2015,17.09,SELL,,120.8,,,,,
CBNK,11/5/2015,16.98,BUY,,120.26,,,,,
CBNK,11/2/2015,16.64,SELL,,120.5,,,,,
CBNK,10/12/2015,16.4,BUY,,119,,,,,
CBNK,4/17/2015,16.51,QUIT,,119.24,,,,,
CBNK,4/10/2015,16.565,SELL,,119.24,,,,,
CBNK,3/25/2015,16.82,BUY,,121.32,,,,,
CBNK,3/20/2015,16.7,SELL,,121.56,,,,,
CBNK,3/12/2015,16.5,BUY,,120.34,,,,,
CBNK,3/5/2015,16.2,SHORT,,123.1,,,,,
CBNK,2/27/2015,16.16,BUY,,123.29,,,,,
CBNK,1/14/2015,16.5201,SHORT,,121.14,,,,,
CBNK,1/8/2015,16.75,BUY,,123.32,,,,,
CBNK,12/16/2014,16.7,SELL,,123.57,,,,,
CBNK,12/2/2014,15.8756,BUY,,117.71,,,,,
CBNK,11/28/2014,15.73,SELL,,117.95,,,,,
CBNK,11/24/2014,15.88,BUY,,119.31,,,,,
CBNK,11/19/2014,16.25,SELL,,119.55,,,,,
CBNK,10/27/2014,14.0199,BUY,,103.35,,,,,
CBNK,9/3/2014,15.7876,SHORT,,93.32,,,,,
CBNK,8/22/2014,15.948,BUY,,94.65,,,,,
CBNK,8/7/2014,16.12,SHORT,,94.03,,,,,
CBNK,7/23/2014,16.4,BUY,,96.05,,,,,
CBNK,7/10/2014,16.721,SELL,,96.24,,,,,
CBNK,6/30/2014,16.93,BUY,,97.64,,,,,
CBNK,6/24/2014,16.6347,SHORT,,99.8,,,,,
,,,,,,,,,,
CBOE,5/26/2016,64.11,SELL,,198.39,,,,,
CBOE,5/19/2016,62.86,BUY,,194.91,,,,,
CBOE,5/17/2016,63.52,SHORT,,193.68,,,,,
CBOE,5/6/2016,62.805,BUY,,192.27,,,,,
CBOE,4/27/2016,65.01,SELL,,192.66,,,,,
CBOE,4/13/2016,64.5674,BUY,,191.73,,,,,
CBOE,4/5/2016,65.82,SELL,,192.11,,,,,
CBOE,3/29/2016,65.2,BUY,,190.68,,,,,
CBOE,3/17/2016,66.01,SELL,,191.06,,,,,
CBOE,3/3/2016,63.38,BUY,,183.82,,,,,
CBOE,2/26/2016,63.115,SELL,,184.19,,,,,
CBOE,2/19/2016,62.135,BUY,,181.69,,,,,
CBOE,2/4/2016,63.93,SELL,,182.05,,,,,
CBOE,1/27/2016,64.16,BUY,,183.07,,,,,
CBOE,1/20/2016,63.66,SHORT,,185.26,,,,,
CBOE,1/11/2016,62.93,BUY,,183.87,,,,,
CBOE,12/31/2015,65.045,SHORT,,178.79,,,,,
CBOE,12/22/2015,65.28,BUY,,180.16,,,,,
CBOE,12/16/2015,67.036,SHORT,,176.27,,,,,
CBOE,12/14/2015,65.979,BUY,,174.19,,,,,
CBOE,12/1/2015,71.17,SELL,,174.54,,,,,
CBOE,10/23/2015,66.61,BUY,,163.68,,,,,
CBOE,10/21/2015,65.14,SHORT,,168.13,,,,,
CBOE,10/12/2015,65.91,BUY,,170.8,,,,,
CBOE,10/6/2015,66.17,SELL,,171.14,,,,,
CBOE,9/2/2015,63.42,BUY,,164.36,,,,,
CBOE,8/31/2015,63.59,SELL,,164.69,,,,,
CBOE,8/26/2015,62.285,BUY,,161.63,,,,,
CBOE,8/19/2015,64.02,SELL,,161.95,,,,,
CBOE,8/17/2015,64.05,BUY,,162.35,,,,,
CBOE,8/12/2015,63.3,SELL,,162.68,,,,,
CBOE,7/30/2015,61.06,BUY,,157.24,,,,,
CBOE,7/21/2015,61.52,SELL,,157.56,,,,,
CBOE,7/1/2015,57.62,BUY,,147.87,,,,,
CBOE,6/23/2015,58.25,SELL,,148.17,,,,,
CBOE,6/9/2015,57.59,BUY,,146.78,,,,,
CBOE,5/27/2015,58.75,SELL,,147.07,,,,,
CBOE,5/22/2015,58.595,BUY,,146.98,,,,,
CBOE,5/18/2015,58.63,SELL,,147.27,,,,,
CBOE,5/6/2015,55.69,BUY,,140.17,,,,,
CBOE,4/27/2015,57.1924,SHORT,,137.13,,,,,
CBOE,4/23/2015,57.385,BUY,,138.14,,,,,
CBOE,4/20/2015,57.94,SELL,,138.42,,,,,
CBOE,4/9/2015,56.7403,BUY,,135.83,,,,,
CBOE,3/13/2015,59.6,SHORT,,130.13,,,,,
CBOE,3/6/2015,59.005,BUY,,129.35,,,,,
CBOE,2/25/2015,62.6032,SHORT,,122.81,,,,,
CBOE,2/23/2015,62.68,BUY,,123.45,,,,,
CBOE,2/9/2015,61.42,SHORT,,126.54,,,,,
CBOE,2/5/2015,65.02,BUY,,134.49,,,,,
CBOE,1/30/2015,64.68,SELL,,134.76,,,,,
CBOE,1/16/2015,65.14,BUY,,135.99,,,,,
CBOE,1/9/2015,66.18,SELL,,136.26,,,,,
CBOE,1/5/2015,64.67,BUY,,133.42,,,,,
CBOE,12/24/2014,64.62,SELL,,133.69,,,,,
CBOE,12/22/2014,64.25,BUY,,133.19,,,,,
CBOE,12/12/2014,62.76,SELL,,133.46,,,,,
CBOE,11/25/2014,59.44,BUY,,126.65,,,,,
CBOE,11/5/2014,61.48,SELL,,126.9,,,,,
CBOE,10/22/2014,56.29,BUY,,116.42,,,,,
CBOE,10/17/2014,55.5,SELL,,116.65,,,,,
CBOE,10/15/2014,55.63,BUY,,117.16,,,,,
CBOE,10/13/2014,55.455,SELL,,117.39,,,,,
CBOE,10/2/2014,53.87,BUY,,114.26,,,,,
CBOE,9/22/2014,55.04,SELL,,114.49,,,,,
CBOE,9/8/2014,53.385,BUY,,111.27,,,,,
CBOE,9/4/2014,53.02,SELL,,111.49,,,,,
CBOE,8/5/2014,49.61,BUY,,104.53,,,,,
CBOE,7/31/2014,48.69,SELL,,104.74,,,,,
CBOE,7/18/2014,48.1993,BUY,,103.89,,,,,
CBOE,7/9/2014,47.69,SHORT,,105.43,,,,,
CBOE,6/26/2014,48.79,BUY,,108.29,,,,,
CBOE,6/19/2014,50.25,SELL,,108.51,,,,,
CBOE,6/5/2014,48.13,BUY,,104.14,,,,,
CBOE,6/2/2014,50.54,SHORT,,99.8,,,,,
,,,,,,,,,,
CBPO,5/23/2016,113.87,BUY,,490.05,,,,,
CBPO,5/9/2016,117.91,SHORT,,475.72,,,,,
CBPO,5/5/2016,117.405,BUY,,475.58,,,,,
CBPO,4/26/2016,127.555,SELL,,476.53,,,,,
CBPO,3/29/2016,110.62,BUY,,414.09,,,,,
CBPO,3/23/2016,112.06,SHORT,,410.48,,,,,
CBPO,3/11/2016,107.41,BUY,,395.03,,,,,
CBPO,3/4/2016,110.51,SHORT,,385.79,,,,,
CBPO,3/1/2016,113.785,BUY,,398.82,,,,,
CBPO,2/2/2016,125.005,SHORT,,367.44,,,,,
CBPO,1/25/2016,124.86,BUY,,368.49,,,,,
CBPO,1/21/2016,122.47,SHORT,,377.33,,,,,
CBPO,1/12/2016,129.025,BUY,,399.12,,,,,
CBPO,12/30/2015,141.55,SELL,,399.92,,,,,
CBPO,12/8/2015,118.86,BUY,,336.49,,,,,
CBPO,12/3/2015,118.74,SELL,,337.16,,,,,
CBPO,11/17/2015,119.6,BUY,,340.28,,,,,
CBPO,11/13/2015,114.35,SELL,,340.96,,,,,
CBPO,10/26/2015,105.59,BUY,,315.47,,,,,
CBPO,10/21/2015,102.43,SELL,,316.1,,,,,
CBPO,9/30/2015,84.79,BUY,,262.19,,,,,
CBPO,9/21/2015,93.24,SHORT,,241.37,,,,,
CBPO,9/17/2015,95.4851,BUY,,248.17,,,,,
CBPO,9/15/2015,96.56,SHORT,,246.42,,,,,
CBPO,9/11/2015,99.27,BUY,,254.35,,,,,
CBPO,8/31/2015,98.35,SHORT,,257.78,,,,,
CBPO,8/25/2015,92.6,BUY,,243.68,,,,,
CBPO,8/6/2015,122.93,SELL,,244.17,,,,,
CBPO,7/28/2015,115.3,BUY,,229.47,,,,,
CBPO,7/22/2015,119.57,SELL,,229.93,,,,,
CBPO,7/14/2015,115.75,BUY,,223.03,,,,,
CBPO,7/7/2015,111.89,SHORT,,231.93,,,,,
CBPO,7/2/2015,115.29,BUY,,239.94,,,,,
CBPO,6/26/2015,117.86,SELL,,240.42,,,,,
CBPO,6/17/2015,115.12,BUY,,235.3,,,,,
CBPO,6/8/2015,111.925,SELL,,235.77,,,,,
CBPO,5/18/2015,102.07,BUY,,215.44,,,,,
CBPO,5/13/2015,100.15,SELL,,215.87,,,,,
CBPO,5/1/2015,98.2,BUY,,212.09,,,,,
CBPO,4/23/2015,98.94,SELL,,212.52,,,,,
CBPO,4/21/2015,100.51,BUY,,216.32,,,,,
CBPO,4/17/2015,96.87,SELL,,216.75,,,,,
CBPO,4/9/2015,93.77,BUY,,210.23,,,,,
CBPO,4/6/2015,93.67,SELL,,210.65,,,,,
CBPO,3/13/2015,80.89,BUY,,182.27,,,,,
CBPO,3/10/2015,81.8,SELL,,182.64,,,,,
CBPO,2/13/2015,68.99,BUY,,154.35,,,,,
CBPO,2/9/2015,67.87,SELL,,154.66,,,,,
CBPO,2/5/2015,68.07,BUY,,155.43,,,,,
CBPO,1/20/2015,66.39,SELL,,155.74,,,,,
CBPO,12/29/2014,65.49,BUY,,153.94,,,,,
CBPO,12/23/2014,65.87,SHORT,,153.67,,,,,
CBPO,12/19/2014,66.275,BUY,,155.24,,,,,
CBPO,11/28/2014,68.48,SELL,,155.55,,,,,
CBPO,11/19/2014,67.31,BUY,,153.2,,,,,
CBPO,11/13/2014,66.415,SELL,,153.51,,,,,
CBPO,10/16/2014,50.29,BUY,,116.47,,,,,
