,Date,Price,Signal,
BLMT,7/18/2014,16.99,SHORT,96.45
BLMT,7/15/2014,17.06,BUY,97.24
BLMT,7/11/2014,17,SHORT,97.98
BLMT,7/1/2014,17.205,BUY,99.56
BLMT,6/23/2014,17.28,SHORT,99.53
BLMT,6/18/2014,17.355,BUY,100.36
BLMT,6/11/2014,17.8401,SELL,100.56
BLMT,6/4/2014,17.67,BUY,99.8
,,,,
BLPH,5/31/2016,1.2014,BUY,408.11
BLPH,5/23/2016,1.2587,SHORT,391.91
BLPH,5/18/2016,1.2832,BUY,401.14
BLPH,4/20/2016,2.201,SHORT,284.23
BLPH,4/12/2016,2.229,BUY,289
BLPH,3/18/2016,2.947,SELL,289.58
BLPH,2/29/2016,2.163,BUY,212.97
BLPH,2/19/2016,2.245,SHORT,206.29
BLPH,2/17/2016,2.177,BUY,200.84
BLPH,2/11/2016,2.3445,SHORT,188.2
BLPH,2/9/2016,2.4645,BUY,198.63
BLPH,1/28/2016,2.4801,SHORT,198.18
BLPH,1/26/2016,2.5199,BUY,202.17
BLPH,12/31/2015,3.0501,SELL,202.58
BLPH,12/21/2015,2.785,BUY,185.34
BLPH,12/10/2015,2.9,SHORT,178.99
BLPH,12/4/2015,3.08,BUY,190.86
BLPH,11/25/2015,3.2054,SELL,191.24
BLPH,11/19/2015,2.9538,BUY,176.58
BLPH,11/6/2015,3.43,SELL,176.93
BLPH,10/26/2015,3.1799,BUY,164.36
BLPH,9/29/2015,4.745,SHORT,124.09
BLPH,9/25/2015,5.8099,BUY,152.55
BLPH,9/14/2015,4.1101,SHORT,261.18
BLPH,9/10/2015,4.3,BUY,274.34
BLPH,9/1/2015,5.01,SELL,274.89
BLPH,8/27/2015,5.03,BUY,276.54
BLPH,8/20/2015,5.5851,SELL,277.09
BLPH,8/11/2015,3.089,BUY,153.56
BLPH,7/9/2015,8.206,SHORT,94.96
BLPH,6/30/2015,7.7899,BUY,90.51
BLPH,6/25/2015,7.94,SHORT,89.19
BLPH,6/23/2015,7.865,BUY,88.7
BLPH,6/19/2015,8.14,SHORT,86.15
BLPH,6/8/2015,9.0545,BUY,96.21
BLPH,5/29/2015,9.355,SELL,96.4
BLPH,5/12/2015,8.599,BUY,88.79
BLPH,5/5/2015,8.38,SHORT,91.54
BLPH,5/1/2015,9.1,BUY,99.8
,,,,
BLRX,5/26/2016,0.949,SHORT,504.88
BLRX,5/24/2016,0.9155,BUY,489.01
BLRX,5/19/2016,0.9288,SHORT,484.04
BLRX,5/11/2016,0.951,BUY,497.6
BLRX,4/29/2016,0.979,SELL,498.6
BLRX,4/22/2016,0.9922,BUY,506.34
BLRX,4/20/2016,0.999,SHORT,504.93
BLRX,4/14/2016,0.9713,BUY,492.9
BLRX,3/29/2016,1.1702,SELL,493.89
BLRX,3/21/2016,1.065,BUY,450.39
BLRX,3/10/2016,1.0975,SELL,451.29
BLRX,3/4/2016,1.0575,BUY,435.71
BLRX,3/2/2016,1.0665,SELL,436.58
BLRX,2/16/2016,0.9153,BUY,375.44
BLRX,1/28/2016,1.0364,SHORT,337.51
BLRX,1/25/2016,1.0324,BUY,337.56
BLRX,1/5/2016,1.265,SHORT,286.28
BLRX,12/31/2015,1.3,BUY,295.38
BLRX,12/28/2015,1.3001,SHORT,296.54
BLRX,12/22/2015,1.335,BUY,305.72
BLRX,12/4/2015,1.5375,SELL,306.33
BLRX,11/23/2015,1.282,BUY,255.94
BLRX,11/10/2015,1.355,SHORT,243.83
BLRX,11/2/2015,1.365,BUY,246.61
BLRX,10/29/2015,1.3451,SHORT,251.32
BLRX,10/26/2015,1.4199,BUY,266.36
BLRX,9/28/2015,1.645,SELL,266.89
BLRX,9/17/2015,1.715,BUY,278.8
BLRX,9/15/2015,1.77,SELL,279.36
BLRX,8/27/2015,1.328,BUY,210.02
BLRX,8/19/2015,1.528,SHORT,186.46
BLRX,8/18/2015,1.5718,BUY,192.57
BLRX,8/14/2015,1.512,SHORT,201.3
BLRX,8/12/2015,1.498,BUY,200.24
BLRX,7/20/2015,2.2957,SELL,200.64
BLRX,7/10/2015,2.29,BUY,200.54
BLRX,7/8/2015,2.3762,SELL,200.94
BLRX,6/29/2015,2.4475,BUY,207.38
BLRX,6/25/2015,2.2625,SELL,207.8
BLRX,6/5/2015,1.974,BUY,181.67
BLRX,6/2/2015,1.966,SELL,182.03
BLRX,5/22/2015,1.9999,BUY,185.54
BLRX,5/14/2015,1.9575,SHORT,190.41
BLRX,5/7/2015,1.9925,BUY,194.59
BLRX,4/20/2015,2.22,SELL,194.98
BLRX,4/16/2015,2.185,BUY,192.29
BLRX,3/31/2015,2.13,SHORT,198.18
BLRX,3/24/2015,2.14,BUY,199.91
BLRX,3/6/2015,2.27,SELL,200.31
BLRX,3/4/2015,2.67,BUY,236.08
BLRX,2/24/2015,2.357,SELL,236.55
BLRX,2/3/2015,1.8399,BUY,185.02
BLRX,1/28/2015,1.8501,SELL,185.39
BLRX,1/26/2015,1.8399,BUY,184.74
BLRX,1/15/2015,2.011,SELL,185.11
BLRX,11/28/2014,1.2748,BUY,117.58
BLRX,11/10/2014,1.3952,SELL,117.82
BLRX,11/6/2014,1.4248,BUY,120.56
BLRX,11/4/2014,1.4047,SHORT,122.8
BLRX,10/27/2014,1.3658,BUY,119.88
BLRX,10/8/2014,1.528,SHORT,108.81
BLRX,9/30/2014,1.532,BUY,109.53
BLRX,9/15/2014,1.646,SHORT,102.85
BLRX,9/11/2014,1.664,BUY,104.39
BLRX,9/9/2014,1.656,SHORT,105.32
BLRX,9/2/2014,1.673,BUY,106.83
BLRX,8/19/2014,1.79,SHORT,100.68
BLRX,8/11/2014,1.8073,BUY,102.06
BLRX,7/9/2014,2.1362,SELL,102.26
BLRX,7/7/2014,2.1788,BUY,104.51
BLRX,6/19/2014,2.1501,SELL,104.72
BLRX,6/5/2014,2.045,BUY,99.8
,,,,
BLUE,5/17/2016,38.5,BUY,"1,713.59"
BLUE,4/26/2016,46.9601,SELL,"1,717.02"
BLUE,4/22/2016,47.7701,BUY,"1,750.14"
BLUE,4/19/2016,49.425,SELL,"1,753.65"
BLUE,4/13/2016,49.545,BUY,"1,761.43"
BLUE,4/11/2016,48.745,SELL,"1,764.96"
BLUE,3/31/2016,40.45,BUY,"1,467.55"
BLUE,3/23/2016,44.59,SHORT,"1,348.26"
BLUE,3/14/2016,48.3,BUY,"1,466.30"
BLUE,3/10/2016,45.855,SELL,"1,469.24"
BLUE,3/1/2016,49.785,BUY,"1,598.36"
BLUE,2/23/2016,52.04,SELL,"1,601.56"
BLUE,2/16/2016,45.59,BUY,"1,405.87"
BLUE,2/8/2016,46.79,SHORT,"1,376.22"
BLUE,2/1/2016,41.42,BUY,"1,223.16"
BLUE,1/27/2016,44.09,SHORT,"1,157.94"
BLUE,1/22/2016,44.27,BUY,"1,167.33"
BLUE,12/30/2015,65.36,SHORT,886.09
BLUE,12/16/2015,60.21,BUY,819.55
BLUE,12/1/2015,88.66,SELL,821.19
BLUE,11/17/2015,75.39,BUY,699.68
BLUE,11/11/2015,75.77,SHORT,698.98
BLUE,11/3/2015,84.48,BUY,782.46
BLUE,10/30/2015,79.01,SHORT,844.03
BLUE,10/23/2015,82.21,BUY,881.74
BLUE,10/13/2015,86.58,SHORT,842.74
BLUE,10/2/2015,89.73,BUY,876.9
BLUE,9/22/2015,125,SELL,878.66
BLUE,9/16/2015,132.66,BUY,934.37
BLUE,9/3/2015,132.51,SHORT,939.18
BLUE,8/27/2015,131.83,BUY,938.11
BLUE,7/17/2015,165.97,SELL,939.99
BLUE,7/13/2015,161.71,BUY,917.7
BLUE,7/7/2015,162.9,SHORT,914.7
BLUE,6/30/2015,163.36,BUY,920.96
BLUE,6/24/2015,170.84,SHORT,885.87
BLUE,6/22/2015,172.615,BUY,898.67
BLUE,6/9/2015,187.18,SELL,900.47
BLUE,6/5/2015,185.33,BUY,893.36
BLUE,6/1/2015,191.19,SELL,895.15
BLUE,5/19/2015,162.19,BUY,760.89
BLUE,5/13/2015,164.65,SELL,762.41
BLUE,5/7/2015,143.01,BUY,663.53
BLUE,4/29/2015,135.35,SELL,664.86
BLUE,4/7/2015,120.5,BUY,593.1
BLUE,3/18/2015,120.87,SELL,594.29
BLUE,2/19/2015,91.99,BUY,453.2
BLUE,1/21/2015,94.941,SELL,454.11
BLUE,1/6/2015,93.1,BUY,446.2
BLUE,12/31/2014,92.575,SELL,447.09
BLUE,12/26/2014,88.85,BUY,429.96
BLUE,12/16/2014,85.87,SELL,430.82
BLUE,12/3/2014,41.3,BUY,207.62
BLUE,11/12/2014,41.72,SELL,208.04
BLUE,11/4/2014,41.66,BUY,208.16
BLUE,10/29/2014,39.9099,SELL,208.58
BLUE,10/15/2014,31.4993,BUY,164.95
BLUE,10/1/2014,35.8,SHORT,147.85
BLUE,9/26/2014,36.3,BUY,150.52
BLUE,8/28/2014,37.2,SELL,150.82
BLUE,8/14/2014,34.98,BUY,142.1
BLUE,8/12/2014,33.93,SELL,142.38
BLUE,7/30/2014,34.4,BUY,144.64
BLUE,7/23/2014,34.145,SHORT,146.31
BLUE,7/18/2014,31.615,BUY,136.01
BLUE,7/8/2014,36.52,SELL,136.28
BLUE,7/3/2014,39.93,BUY,149.3
BLUE,6/30/2014,39.14,SELL,149.6
BLUE,6/26/2014,40.05,BUY,153.38
BLUE,6/24/2014,38.71,SELL,153.69
BLUE,6/11/2014,25.0864,BUY,99.8
,,,,
BMRC,5/18/2016,49.1,BUY,126.8
BMRC,5/12/2016,48.81,SHORT,128.07
BMRC,5/10/2016,49.33,BUY,129.95
BMRC,5/6/2016,48.92,SHORT,131.57
BMRC,4/27/2016,49.075,BUY,132.52
BMRC,4/18/2016,49.36,SELL,132.79
BMRC,3/28/2016,49.52,BUY,133.49
BMRC,3/16/2016,49.485,SELL,133.76
BMRC,2/25/2016,47.56,BUY,128.81
BMRC,2/12/2016,49,SHORT,125.63
BMRC,2/10/2016,49.785,BUY,128.15
BMRC,2/2/2016,52.78,SELL,128.41
BMRC,1/21/2016,51.46,BUY,125.45
BMRC,12/28/2015,53.46,SHORT,121.41
BMRC,12/15/2015,53.9,BUY,122.9
BMRC,12/8/2015,54.34,SHORT,122.4
BMRC,12/4/2015,54.355,BUY,122.93
BMRC,12/2/2015,54.68,SELL,123.18
BMRC,11/19/2015,54.01,BUY,121.91
BMRC,11/11/2015,54.66,SELL,122.15
BMRC,11/3/2015,54.04,BUY,121.01
BMRC,10/27/2015,53.34,SELL,121.25
BMRC,10/16/2015,50.08,BUY,114.07
BMRC,10/13/2015,49.18,SELL,114.3
BMRC,10/2/2015,48.46,BUY,112.85
BMRC,9/22/2015,48.13,SELL,113.08
BMRC,9/18/2015,48.47,BUY,114.11
BMRC,9/9/2015,48.62,SELL,114.34
BMRC,9/3/2015,48.05,BUY,113.23
BMRC,8/25/2015,48.43,SELL,113.46
BMRC,8/21/2015,48.675,BUY,114.26
BMRC,8/12/2015,47.75,SHORT,116.98
BMRC,7/30/2015,47.59,BUY,117.06
BMRC,7/2/2015,51.06,SELL,117.29
BMRC,6/19/2015,49.64,BUY,114.26
BMRC,6/17/2015,49.59,SELL,114.49
BMRC,6/1/2015,47.24,BUY,109.28
BMRC,5/20/2015,49.96,SHORT,104.05
BMRC,5/14/2015,50.27,BUY,105.12
BMRC,5/1/2015,50.3,SHORT,105.48
BMRC,4/24/2015,51.36,BUY,108.14
BMRC,4/17/2015,51.08,SELL,108.36
BMRC,3/27/2015,51.29,BUY,109.02
BMRC,3/19/2015,51.095,SELL,109.24
BMRC,3/16/2015,51.188,BUY,109.66
BMRC,3/4/2015,50.36,SELL,109.88
BMRC,2/26/2015,50.41,BUY,110.21
BMRC,2/10/2015,50.17,SELL,110.43
BMRC,2/3/2015,49.7,BUY,109.61
BMRC,1/28/2015,49.97,SHORT,109.46
BMRC,1/22/2015,50.7,BUY,111.5
BMRC,1/12/2015,50.74,SHORT,111.86
BMRC,1/8/2015,50.64,BUY,112.09
BMRC,1/2/2015,52.42,SELL,112.31
BMRC,12/26/2014,52.87,BUY,113.5
BMRC,12/19/2014,52.23,SELL,113.73
BMRC,12/9/2014,50.69,BUY,110.6
BMRC,11/28/2014,51.8,SELL,110.82
BMRC,11/25/2014,52.06,BUY,111.6
BMRC,11/13/2014,51.22,SELL,111.82
BMRC,10/22/2014,46.91,BUY,102.62
BMRC,10/10/2014,45.85,SHORT,105.47
BMRC,10/8/2014,46.3,BUY,106.93
BMRC,9/30/2014,46.021,SHORT,108.01
BMRC,9/19/2014,47.35,BUY,111.58
BMRC,9/3/2014,48.8375,SELL,111.8
BMRC,7/29/2014,45.14,BUY,103.54
BMRC,7/24/2014,45.59,SELL,103.75
BMRC,7/22/2014,45.07,BUY,102.77
BMRC,7/8/2014,45.54,SELL,102.98
BMRC,6/18/2014,44.52,BUY,100.88
BMRC,6/11/2014,44.44,SELL,101.08
BMRC,6/5/2014,43.79,BUY,99.8
,,,,
BMRN,5/16/2016,82.91,BUY,419.35
BMRN,4/26/2016,89.98,SELL,420.19
BMRN,4/22/2016,92.08,BUY,430.86
BMRN,4/19/2016,86.66,SELL,431.72
BMRN,4/13/2016,85.09,BUY,424.75
BMRN,4/8/2016,86.1,SELL,425.6
BMRN,4/1/2016,82.57,BUY,408.97
BMRN,3/28/2016,80.3611,SHORT,422.22
BMRN,3/22/2016,81.0239,BUY,427.41
BMRN,3/8/2016,86.575,SELL,428.27
BMRN,2/26/2016,77.79,BUY,385.58
BMRN,2/18/2016,76.405,SHORT,394.27
BMRN,2/10/2016,66.49,BUY,344.48
BMRN,1/28/2016,80.63,SHORT,294.26
BMRN,1/25/2016,84.8,BUY,310.72
BMRN,12/28/2015,105.545,SELL,311.34
BMRN,12/15/2015,94.94,BUY,280.62
BMRN,12/9/2015,95.26,SHORT,280.8
BMRN,12/4/2015,98.04,BUY,290.15
BMRN,11/11/2015,111.24,SELL,290.73
BMRN,11/6/2015,113.07,BUY,296.1
BMRN,11/3/2015,115.975,SELL,296.69
BMRN,10/14/2015,102.81,BUY,263.54
BMRN,10/6/2015,107.85,SHORT,252.78
BMRN,10/1/2015,105.44,BUY,248.12
BMRN,9/16/2015,131.36,SELL,248.62
BMRN,9/8/2015,129.35,BUY,245.31
BMRN,9/1/2015,125.91,SHORT,253.21
BMRN,8/27/2015,129.66,BUY,261.8
BMRN,8/19/2015,135.7,SHORT,251.65
BMRN,8/10/2015,134.7,BUY,250.8
BMRN,8/4/2015,144.16,SELL,251.3
BMRN,7/23/2015,147.03,BUY,256.82
BMRN,7/21/2015,145.866,SELL,257.33
BMRN,6/30/2015,135.34,BUY,239.24
BMRN,6/24/2015,138.68,SELL,239.72
BMRN,6/18/2015,132.42,BUY,229.36
BMRN,6/16/2015,121.87,SHORT,252.1
BMRN,6/11/2015,123.04,BUY,255.54
BMRN,5/29/2015,127.26,SELL,256.05
BMRN,5/4/2015,116.06,BUY,233.98
BMRN,4/27/2015,120.16,SHORT,227.17
BMRN,3/27/2015,125.13,BUY,237.51
BMRN,3/20/2015,125.69,SELL,237.99
BMRN,2/26/2015,108.36,BUY,205.59
BMRN,2/24/2015,107.29,SELL,206
BMRN,2/11/2015,95.001,BUY,182.77
BMRN,1/21/2015,96.755,SELL,183.14
BMRN,1/2/2015,91.34,BUY,173.24
BMRN,12/23/2014,92.71,SELL,173.59
BMRN,12/18/2014,89.13,BUY,167.22
BMRN,12/15/2014,91.31,SELL,167.56
BMRN,12/8/2014,91.04,BUY,167.4
BMRN,12/4/2014,91.01,SELL,167.74
BMRN,11/18/2014,85.045,BUY,157.06
BMRN,11/14/2014,86.03,SELL,157.37
BMRN,11/10/2014,85.88,BUY,157.41
BMRN,11/5/2014,83.36,SELL,157.73
BMRN,11/3/2014,83.16,BUY,157.67
BMRN,10/29/2014,81.21,SELL,157.99
BMRN,10/16/2014,67.4,BUY,131.39
BMRN,10/1/2014,71.85,SELL,131.65
BMRN,9/23/2014,69.8217,BUY,128.19
BMRN,9/12/2014,68.72,SELL,128.45
BMRN,9/10/2014,69.26,BUY,129.72
BMRN,8/28/2014,69.84,SELL,129.98
BMRN,8/1/2014,61.1,BUY,113.94
BMRN,7/25/2014,61.33,SHORT,113.97
BMRN,7/18/2014,56.16,BUY,104.78
BMRN,6/24/2014,64.16,SELL,104.99
BMRN,6/18/2014,60.865,BUY,99.8
,,,,
BMTC,5/26/2016,29.31,SELL,122.8
BMTC,5/9/2016,28.29,BUY,118.76
BMTC,5/4/2016,28.44,SELL,119
BMTC,4/11/2016,25.2499,BUY,105.86
BMTC,4/4/2016,25.59,SELL,106.07
BMTC,3/31/2016,25.615,BUY,106.39
BMTC,3/15/2016,25.58,SELL,106.6
BMTC,3/11/2016,25.42,BUY,106.15
BMTC,3/9/2016,25.28,SELL,106.36
BMTC,3/3/2016,25.5,BUY,107.5
BMTC,2/29/2016,25.25,SHORT,109.01
BMTC,2/16/2016,25.03,BUY,108.49
BMTC,2/10/2016,25.08,SHORT,108.71
BMTC,2/8/2016,25.32,BUY,110.19
BMTC,2/2/2016,25.73,SHORT,108.9
BMTC,1/29/2016,26.07,BUY,110.78
BMTC,1/7/2016,28.64,SHORT,102.07
BMTC,12/30/2015,29.17,BUY,104.38
BMTC,12/23/2015,28.83,SHORT,106.05
BMTC,12/14/2015,28.145,BUY,103.95
BMTC,12/2/2015,29.735,SELL,104.16
BMTC,11/17/2015,29.51,BUY,103.58
BMTC,11/11/2015,29.96,SHORT,102.46
BMTC,11/3/2015,29.68,BUY,101.91
BMTC,10/26/2015,29.76,SHORT,102.04
BMTC,10/20/2015,30.54,BUY,105.13
BMTC,10/14/2015,30.47,SELL,105.34
BMTC,10/8/2015,30.667,BUY,106.23
BMTC,9/17/2015,30.615,SELL,106.44
BMTC,8/27/2015,28.87,BUY,100.57
BMTC,8/19/2015,29.8,SELL,100.77
BMTC,8/11/2015,29.36,BUY,99.48
BMTC,7/21/2015,30.139,SELL,99.68
BMTC,7/16/2015,30.51,BUY,101.11
BMTC,7/8/2015,30.03,SHORT,103.16
BMTC,7/1/2015,30.435,BUY,104.97
BMTC,6/29/2015,30.63,SELL,105.18
BMTC,6/22/2015,30.63,BUY,105.39
BMTC,6/17/2015,30.2851,SELL,105.6
BMTC,6/3/2015,29.13,BUY,101.78
BMTC,5/21/2015,29.71,SHORT,100.23
BMTC,5/19/2015,29.73,BUY,100.7
BMTC,4/30/2015,30.47,SELL,100.9
BMTC,4/21/2015,31.04,BUY,102.99
BMTC,4/17/2015,30.51,SELL,103.2
BMTC,4/1/2015,30.49,BUY,103.34
BMTC,3/27/2015,30.22,SELL,103.55
BMTC,3/16/2015,30.0325,BUY,103.11
BMTC,3/10/2015,29.54,SHORT,105.28
BMTC,2/26/2015,29.87,BUY,106.88
BMTC,2/20/2015,29.9,SELL,107.09
BMTC,2/2/2015,29.7372,BUY,106.72
BMTC,1/27/2015,29.57,SHORT,107.76
BMTC,1/22/2015,29.68,BUY,108.59
BMTC,1/2/2015,31.26,SELL,108.81
BMTC,12/23/2014,30.77,BUY,107.32
BMTC,12/19/2014,30.38,SELL,107.54
BMTC,12/17/2014,29.44,BUY,104.42
BMTC,12/11/2014,29.66,SHORT,104.07
BMTC,12/3/2014,29.21,BUY,102.9
BMTC,12/1/2014,29.4,SHORT,102.65
BMTC,11/26/2014,29.83,BUY,104.57
BMTC,11/13/2014,30.685,SELL,104.78
BMTC,10/28/2014,28.97,BUY,99.12
BMTC,10/22/2014,29.29,SELL,99.32
BMTC,10/6/2014,28.89,BUY,98.16
BMTC,9/24/2014,29.35,SHORT,97.03
BMTC,9/18/2014,29.65,BUY,98.42
BMTC,9/15/2014,29.51,SELL,98.62
BMTC,9/8/2014,29.76,BUY,99.65
BMTC,9/4/2014,29.81,SELL,99.85
BMTC,8/26/2014,29.79,BUY,99.98
BMTC,8/19/2014,29.55,SELL,100.18
BMTC,8/6/2014,29.075,BUY,98.77
BMTC,7/29/2014,29.72,SELL,98.97
BMTC,7/23/2014,29.63,BUY,98.87
BMTC,7/17/2014,29.46,SELL,99.07
BMTC,7/14/2014,30.0852,BUY,101.38
BMTC,7/8/2014,29.46,SELL,101.58
BMTC,6/25/2014,29.2,BUY,100.89
BMTC,6/19/2014,28.755,SELL,101.09
BMTC,6/4/2014,28.33,BUY,99.8
,,,,
BNCL,5/18/2016,13.705,BUY,130.37
BNCL,5/9/2016,13.665,SELL,130.63
BNCL,5/2/2016,13.93,BUY,133.43
BNCL,4/28/2016,13.815,SELL,133.7
BNCL,4/11/2016,13.53,BUY,131.2
BNCL,3/31/2016,13.721,SELL,131.46
BNCL,3/17/2016,13.21,BUY,126.82
BNCL,3/10/2016,13.015,SELL,127.07
BNCL,2/25/2016,12.6875,BUY,124.12
BNCL,2/24/2016,12.515,SELL,124.37
BNCL,2/4/2016,12.695,BUY,126.41
BNCL,2/2/2016,12.73,SHORT,126.57
BNCL,1/27/2016,12.56,BUY,125.38
BNCL,12/17/2015,13.635,SHORT,116.68
BNCL,12/15/2015,13.42,BUY,115.3
BNCL,12/3/2015,13.95,SELL,115.53
BNCL,11/20/2015,13.84,BUY,114.85
BNCL,11/12/2015,13.905,SELL,115.08
BNCL,11/6/2015,13.94,BUY,115.6
BNCL,10/30/2015,13.97,SELL,115.83
BNCL,10/26/2015,13.945,BUY,115.85
BNCL,10/22/2015,13.7,SELL,116.08
BNCL,10/19/2015,13.85,BUY,117.59
BNCL,10/14/2015,13.695,SELL,117.83
BNCL,9/25/2015,13.1649,BUY,113.5
BNCL,9/17/2015,13.145,SELL,113.73
BNCL,8/28/2015,12.415,BUY,107.63
BNCL,8/25/2015,12.565,SHORT,106.79
BNCL,8/17/2015,12.8775,BUY,109.89
BNCL,8/13/2015,12.72,SHORT,111.71
BNCL,7/30/2015,12.885,BUY,113.61
BNCL,7/28/2015,12.855,SELL,113.84
BNCL,7/24/2015,12.95,BUY,114.91
BNCL,7/16/2015,12.88,SELL,115.14
BNCL,7/14/2015,12.71,BUY,113.85
BNCL,7/7/2015,12.505,SELL,114.08
BNCL,7/1/2015,12.565,BUY,114.86
BNCL,6/29/2015,12.545,SELL,115.09
BNCL,6/22/2015,12.675,BUY,116.52
BNCL,6/16/2015,12.74,SELL,116.75
BNCL,5/22/2015,11.885,BUY,109.13
BNCL,5/20/2015,11.79,SELL,109.35
BNCL,5/11/2015,11.748,BUY,109.18
BNCL,4/29/2015,11.815,SELL,109.4
BNCL,4/20/2015,11.345,BUY,105.26
BNCL,4/6/2015,11.2,SELL,105.47
BNCL,3/30/2015,11.08,BUY,104.55
BNCL,3/18/2015,11.27,SELL,104.76
BNCL,3/11/2015,11.015,BUY,102.59
BNCL,3/5/2015,11.25,SELL,102.8
BNCL,2/26/2015,11.31,BUY,103.56
BNCL,2/17/2015,11.44,SELL,103.77
BNCL,2/4/2015,10.825,BUY,98.39
BNCL,1/30/2015,10.79,SHORT,99.11
BNCL,1/20/2015,10.7446,BUY,99.09
BNCL,1/13/2015,10.8354,SHORT,98.66
BNCL,1/8/2015,10.9782,BUY,100.36
BNCL,1/2/2015,11.1375,SHORT,99.34
BNCL,12/29/2014,11.1697,BUY,100.03
BNCL,11/28/2014,12.3693,SELL,100.23
BNCL,11/24/2014,12.1626,BUY,98.75
BNCL,11/17/2014,12.5284,SELL,98.95
BNCL,11/7/2014,12.2648,BUY,97.06
BNCL,11/3/2014,12.2011,SELL,97.25
BNCL,10/14/2014,11.9193,BUY,95.19
BNCL,10/10/2014,11.6283,SHORT,98.03
BNCL,10/6/2014,11.8329,BUY,100.16
BNCL,9/25/2014,11.8557,SHORT,100.37
BNCL,9/18/2014,12.0101,BUY,102.08
BNCL,9/15/2014,12.0921,SHORT,101.8
BNCL,9/11/2014,12.2466,BUY,103.51
BNCL,9/4/2014,12.474,SELL,103.72
BNCL,9/2/2014,12.5647,BUY,104.68
BNCL,8/26/2014,12.674,SELL,104.89
BNCL,8/20/2014,12.5193,BUY,103.82
BNCL,8/12/2014,12.2575,SELL,104.03
BNCL,8/5/2014,11.9828,BUY,101.9
BNCL,7/31/2014,12.0285,SHORT,101.92
BNCL,7/23/2014,11.7374,BUY,99.85
BNCL,7/8/2014,12.4034,SELL,100.05
BNCL,6/26/2014,12.392,BUY,100.16
BNCL,6/24/2014,12.2702,SELL,100.36
BNCL,6/17/2014,12.1774,BUY,99.8
,,,,
BNCN,5/25/2016,23.26,BUY,239.56
BNCN,5/23/2016,22.77,SELL,240.04
BNCN,5/5/2016,21.955,BUY,231.91
BNCN,5/3/2016,22.25,SELL,232.37
BNCN,4/28/2016,22.35,BUY,233.88
BNCN,4/21/2016,22.185,SELL,234.35
BNCN,4/13/2016,20.9,BUY,221.22
BNCN,4/7/2016,20.975,SHORT,221.32
BNCN,4/4/2016,21.23,BUY,224.91
BNCN,3/16/2016,21.22,SELL,225.36
BNCN,3/11/2016,21.465,BUY,228.42
BNCN,3/9/2016,21.045,SELL,228.88
BNCN,2/26/2016,20.52,BUY,223.62
BNCN,2/23/2016,20.44,SHORT,225.4
BNCN,2/12/2016,20.54,BUY,227.41
BNCN,2/2/2016,22.76,SHORT,208.03
BNCN,1/28/2016,21.73,BUY,199.41
BNCN,1/4/2016,25.07,SELL,199.81
BNCN,12/22/2015,24.94,BUY,199.17
BNCN,12/17/2015,25.3989,SELL,199.57
BNCN,12/10/2015,24.495,BUY,192.85
BNCN,11/30/2015,25.56,SELL,193.24
BNCN,10/28/2015,22.52,BUY,170.6
BNCN,10/21/2015,22.155,SELL,170.94
BNCN,10/19/2015,22.21,BUY,171.71
BNCN,10/14/2015,22.13,SELL,172.05
BNCN,10/7/2015,22.48,BUY,175.12
BNCN,9/29/2015,22.14,SELL,175.47
BNCN,8/28/2015,20.415,BUY,162.12
BNCN,8/19/2015,21.855,SHORT,152.71
BNCN,7/8/2015,19.35,BUY,135.75
BNCN,7/6/2015,19.33,SELL,136.02
BNCN,6/18/2015,18.69,BUY,131.78
BNCN,6/15/2015,18.76,SELL,132.04
BNCN,6/3/2015,18.55,BUY,130.82
BNCN,6/1/2015,18.54,SHORT,131.42
BNCN,5/27/2015,18.66,BUY,132.8
BNCN,5/22/2015,18.67,SELL,133.07
BNCN,5/4/2015,18.55,BUY,132.48
BNCN,4/28/2015,18.79,SELL,132.75
BNCN,4/20/2015,18.37,BUY,130.04
BNCN,4/9/2015,18.41,SELL,130.3
BNCN,3/5/2015,16.35,BUY,115.95
BNCN,2/17/2015,16.59,SELL,116.18
BNCN,1/29/2015,16.45,BUY,115.43
BNCN,1/26/2015,16.64,SHORT,114.58
BNCN,1/20/2015,16.34,BUY,112.97
BNCN,1/12/2015,16.88,SELL,113.2
BNCN,1/8/2015,16.98,BUY,114.1
BNCN,12/30/2014,17.3501,SELL,114.33
BNCN,12/19/2014,16.6096,BUY,109.67
BNCN,12/8/2014,16.82,SHORT,108.75
BNCN,11/20/2014,17.26,BUY,112.04
BNCN,11/13/2014,17.38,SELL,112.26
BNCN,10/28/2014,16.56,BUY,107.18
BNCN,10/21/2014,16.87,SELL,107.39
BNCN,10/6/2014,15.83,BUY,100.97
BNCN,9/23/2014,16.43,SHORT,97.8
BNCN,9/18/2014,16.48,BUY,98.49
BNCN,9/15/2014,16.59,SHORT,98.23
BNCN,9/11/2014,16.73,BUY,99.46
BNCN,9/3/2014,16.93,SELL,99.66
BNCN,8/25/2014,17.12,BUY,100.98
BNCN,8/20/2014,17.035,SELL,101.18
BNCN,7/31/2014,16.545,BUY,98.47
BNCN,7/9/2014,16.93,SHORT,96.67
BNCN,7/3/2014,17.229,BUY,98.77
BNCN,6/24/2014,17.35,SELL,98.97
BNCN,6/18/2014,17.46,BUY,99.8
,,,,
BNDX,4/29/2016,54.2701,BUY,92.98
BNDX,4/4/2016,54.45,SELL,93.17
